,context_annotations,created_at,id,public_metrics,entities,text
113,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '940226280439480321', 'name': 'Nikki Haley', 'description': 'US Ambassador to the UN Nikki Haley'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '940226280439480321', 'name': 'Nikki Haley', 'description': 'US Ambassador to the UN Nikki Haley'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721473', 'name': 'Marco Rubio', 'description': 'US Senator Marco Rubio (FL)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '877341717455749120', 'name': 'Ben Sasse', 'description': 'Senator Ben Sasse (NE)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721473', 'name': 'Marco Rubio', 'description': 'US Senator Marco Rubio (FL)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '877341717455749120', 'name': 'Ben Sasse', 'description': 'Senator Ben Sasse (NE)'}}]",2020-12-08T15:32:46.000Z,1336332904431947777,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 114, 'end': 123, 'probability': 0.4655, 'type': 'Organization', 'normalized_text': 'Republican'}, {'start': 137, 'end': 141, 'probability': 0.9996, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 39, 'end': 48, 'username': 'SenSasse'}, {'start': 50, 'end': 58, 'username': 'tedcruz'}, {'start': 60, 'end': 71, 'username': 'marcorubio'}, {'start': 74, 'end': 85, 'username': 'NikkiHaley'}]}","9/ Someone just needs to step up like  @SenSasse, @tedcruz, @marcorubio , @NikkiHaley - take the case straight to Republican voters that Trump is the moron we all know he is.  Show he's a loser.  He can be, and should be, crushed.  Crush him so he doesn't drag the party down."
114,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:46.000Z,1336332903127502861,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}","{'annotations': [{'start': 14, 'end': 18, 'probability': 0.999, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 32, 'end': 41, 'probability': 0.4046, 'type': 'Organization', 'normalized_text': 'Republican'}, {'start': 76, 'end': 78, 'probability': 0.8966, 'type': 'Organization', 'normalized_text': 'GOP'}, {'start': 177, 'end': 187, 'probability': 0.6228, 'type': 'Organization', 'normalized_text': 'Republicans'}]}","8/ So really, Trump is the only Republican loser.  He is a detriment to the GOP.  The strategy to stay on his good side to not turn his base against you is stupid.  He's weak.  Republicans will jump ship in a heartbeat to a new leader."
115,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:46.000Z,1336332901651103750,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 48, 'end': 52, 'probability': 0.9986, 'type': 'Person', 'normalized_text': 'Trump'}]}","7/ The ONLY evidence we have of voter fraud, is Trump's unsubstantiated claims, and a few hundred affidavits which won't move the needle on an election where 150M+ people voted."
116,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:45.000Z,1336332900447313925,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 60, 'end': 70, 'probability': 0.8351, 'type': 'Organization', 'normalized_text': 'Republicans'}, {'start': 117, 'end': 121, 'probability': 0.9992, 'type': 'Person', 'normalized_text': 'Trump'}]}","6/ So given all of that, it seems like a fair estimate that Republicans gaining seats everywhere at every level, but Trump losing, fits the facts."
117,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:45.000Z,1336332899289690113,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 51, 'end': 55, 'probability': 0.9995, 'type': 'Person', 'normalized_text': 'Trump'}], 'hashtags': [{'start': 97, 'end': 108, 'tag': 'neverTrump'}]}","5/ We know that recounts have confirmed again that Trump lost.  We know that there were multiple #neverTrump Republican operations campaigning against him, and that his popularity rating has never crossed 50%"
118,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:45.000Z,1336332898039812101,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 149, 'end': 159, 'probability': 0.6932, 'type': 'Organization', 'normalized_text': 'Republicans'}, {'start': 173, 'end': 177, 'probability': 0.9985, 'type': 'Person', 'normalized_text': 'Trump'}]}","4/ We know that all these stats claims, like how Benford's law shows fraud, have been debunked by statisticians of both parties.  We know that state Republicans who support Trump have claimed there is no fraud in their state."
119,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:45.000Z,1336332896362057736,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 15, 'end': 17, 'probability': 0.9187, 'type': 'Organization', 'normalized_text': 'DOJ'}, {'start': 99, 'end': 103, 'probability': 0.999, 'type': 'Person', 'normalized_text': 'Trump'}]}","3/ We know the DOJ, and the CISA could not find evidence of voter fraud, despite being filled with Trump appointees.  We know that post after post of illegal videos have all been debunked by election officials."
120,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-08T15:32:44.000Z,1336332895183499272,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 191, 'end': 200, 'probability': 0.6612, 'type': 'Organization', 'normalized_text': 'Republican'}, {'start': 222, 'end': 226, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Trump'}]}","2/ We know in general massive fraud would be difficult to pull off given all the different state voting systems.  We know 43 lawsuits alleging fraud have been rejected by the courts, many by Republican judges appointed by Trump"
121,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}]",2020-12-08T15:32:44.000Z,1336332893891616769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 91, 'end': 95, 'probability': 0.9996, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 170, 'end': 173, 'probability': 0.7391, 'type': 'Place', 'normalized_text': 'Iowa'}], 'mentions': [{'start': 142, 'end': 150, 'username': 'tedcruz'}]}","1/ Ok so, lets look at the evidence for and against election fraud.  First of all, we know Trump cries fraud when he loses because he accuzed @tedcruz of cheating in the Iowa primary."
122,,2020-12-07T23:42:28.000Z,1336093751127797761,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/vjUCCv05HL', 'expanded_url': 'https://robmay.medium.com/why-i-never-tell-my-daughter-she-is-smart-429d39e437ff', 'display_url': 'robmay.medium.com/why-i-never-te…'}]}",blog post - Why I Never Tell My Daughter She Is Smart https://t.co/vjUCCv05HL
123,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]",2020-12-07T21:38:11.000Z,1336062473661779973,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 9, 'username': 'robgo'}]}","RT @robgo: Pretty interesting POV on investing in single-transaction buisnesses from the lead investor in Chewy, arguably the greatest recu…"
124,,2020-12-07T16:44:54.000Z,1335988666490089475,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/NBEH22AoCZ', 'expanded_url': 'https://www.cnn.com/2020/12/07/media/bob-dylan-song-catalog/index.html', 'display_url': 'cnn.com/2020/12/07/med…'}], 'annotations': [{'start': 17, 'end': 21, 'probability': 0.9934, 'type': 'Person', 'normalized_text': 'Dylan'}]}",So 2019 of him.  Dylan should have rolled it into a SPAC instead.  https://t.co/NBEH22AoCZ
125,,2020-12-07T15:58:53.000Z,1335977087979704321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/6i7kmuiE5E', 'expanded_url': 'https://www.wsj.com/articles/long-a-holdout-from-covid-19-restrictions-sweden-ends-its-pandemic-experiment-11607261658', 'display_url': 'wsj.com/articles/long-…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1343401061764087809/g3BLgoy5?format=jpg&name=orig', 'width': 1280, 'height': 640}, {'url': 'https://pbs.twimg.com/news_img/1343401061764087809/g3BLgoy5?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Long a Holdout From Covid-19 Restrictions, Sweden Ends Its Pandemic Experiment', 'description': 'After a late autumn surge in infections led to rising hospitalizations and deaths, Sweden has abandoned its attempt to combat the pandemic through voluntary measures.', 'unwound_url': 'https://www.wsj.com/articles/long-a-holdout-from-covid-19-restrictions-sweden-ends-its-pandemic-experiment-11607261658'}]}",Interesting https://t.co/6i7kmuiE5E
126,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1047535852396507136', 'name': 'Accounting', 'description': 'Accounting'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}]",2020-12-07T15:08:10.000Z,1335964325945749505,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/5ZClDsZZvS', 'expanded_url': 'https://twitter.com/AndySwan/status/1334971641437302784', 'display_url': 'twitter.com/AndySwan/statu…'}], 'annotations': [{'start': 114, 'end': 118, 'probability': 0.7006, 'type': 'Organization', 'normalized_text': 'Tesla'}]}",Economic fundamentals and innovation fundamentals aren't always captured in accounting fundamentals.  Don't short Tesla based on their financials.  It's the wrong yardstick. https://t.co/5ZClDsZZvS
