,public_metrics,created_at,id,text,entities,context_annotations
61,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 15, 'quote_count': 0}",2020-12-08T04:13:17.000Z,1336161903731621888,@rahulxc @shreyasva @jmj Three *public* lists.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'rahulxc'}, {'start': 9, 'end': 19, 'username': 'shreyasva'}, {'start': 20, 'end': 24, 'username': 'jmj'}]}",
62,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 28, 'quote_count': 0}",2020-12-08T04:12:42.000Z,1336161757568503809,@JedBickford Your lists will be better if you don't publish them and thereby avoid the temptation of social signaling and conformity.,"{'mentions': [{'start': 0, 'end': 12, 'username': 'JedBickford'}]}",
63,"{'retweet_count': 997, 'reply_count': 511, 'like_count': 9933, 'quote_count': 182}",2020-12-05T05:39:04.000Z,1335096328972509188,"You can neither give happiness, nor receive it.",,
64,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 12, 'quote_count': 0}",2020-12-05T01:31:29.000Z,1335034024566292482,@desidoc_in_US Thanks. There’s a plausible theory that they developed independently as they have their own DNA and may have merged in a long time ago.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'desidoc_in_US'}]}",
65,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 16, 'quote_count': 0}",2020-12-03T23:01:33.000Z,1334633904045608961,@blogofjake Thanks. And Twitter and the like don’t count. I mean Lindy non-fiction and perhaps a few dense blog posts.,"{'annotations': [{'start': 24, 'end': 30, 'probability': 0.6869, 'type': 'Product', 'normalized_text': 'Twitter'}, {'start': 65, 'end': 69, 'probability': 0.7459, 'type': 'Person', 'normalized_text': 'Lindy'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'blogofjake'}]}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
66,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 20, 'quote_count': 0}",2020-12-03T22:43:57.000Z,1334629474642477057,"@blogofjake This one feels incomplete. I think I was referring to the fact that most people won’t read an hour of high-quality non-fiction books a day, so that’s all it really takes to stand out.","{'mentions': [{'start': 0, 'end': 11, 'username': 'blogofjake'}]}","[{'domain': {'id': '85', 'name': 'Book Genre', 'description': 'A genre for books, like Fiction'}, 'entity': {'id': '874731263185141761', 'name': 'Non-fiction', 'description': 'Non-Fiction'}}]"
67,"{'retweet_count': 1601, 'reply_count': 268, 'like_count': 15926, 'quote_count': 160}",2020-12-02T11:33:41.000Z,1334098406646579200,The people you most want to impress can read your intentions.,,
68,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}",2020-12-02T07:42:22.000Z,1334040194350161920,@JimRaymount Behind (not Beyond). 🙏,"{'mentions': [{'start': 0, 'end': 12, 'username': 'JimRaymount'}]}",
69,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 133, 'quote_count': 0}",2020-11-30T09:12:56.000Z,1333338211729326083,"@florenciocano That sounds nice, but is impossible.","{'mentions': [{'start': 0, 'end': 14, 'username': 'florenciocano'}]}",
70,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 29, 'quote_count': 0}",2020-11-30T09:07:01.000Z,1333336723246313472,@LexerD1986 Muted.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'LexerD1986'}]}",
71,"{'retweet_count': 3594, 'reply_count': 401, 'like_count': 21673, 'quote_count': 369}",2020-11-30T09:00:44.000Z,1333335141297504258,Integrity is when what you think and what you say and what you do are one.,,
72,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",2020-11-29T19:54:41.000Z,1333137326407438336,"@jurbed @maron2_maron @Blackblastie You are creating a hypothetical catastrophic censorship scenario and saying Bitcoin will go along with it, because big institutions want it. 

You’re creating an action but not allowing the reaction. 

That’s wrong - it’ll upgrade to a privacy coin.

We disagree, I’m moving on.","{'annotations': [{'start': 112, 'end': 118, 'probability': 0.4643, 'type': 'Organization', 'normalized_text': 'Bitcoin'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'jurbed'}, {'start': 8, 'end': 21, 'username': 'maron2_maron'}, {'start': 22, 'end': 35, 'username': 'Blackblastie'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
73,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",2020-11-29T19:12:52.000Z,1333126802479321089,"@jurbed @maron2_maron @Blackblastie Censored coins are not hard money. 

Governments can simply impose a 10% annual tax on all addresses. Anyone that doesn’t pay the government address annually is added to the blacklist. There goes hard money. 

So no institutional, censored, hard money coin is possible.","{'mentions': [{'start': 0, 'end': 7, 'username': 'jurbed'}, {'start': 8, 'end': 21, 'username': 'maron2_maron'}, {'start': 22, 'end': 35, 'username': 'Blackblastie'}]}",
74,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 48, 'quote_count': 0}",2020-11-29T09:26:31.000Z,1332979244045979648,@DuttNikunj @iamyaassh @Abhi_finance I’m going to start blocking people for frequent and low quality replies.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'DuttNikunj'}, {'start': 12, 'end': 22, 'username': 'iamyaassh'}, {'start': 23, 'end': 36, 'username': 'Abhi_finance'}]}",
75,"{'retweet_count': 648, 'reply_count': 195, 'like_count': 8762, 'quote_count': 103}",2020-11-29T08:44:43.000Z,1332968723133517825,The Internet enables eight billion monopolies.,,
76,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 22, 'quote_count': 0}",2020-11-29T08:39:00.000Z,1332967282738298880,"@jurbed @maron2_maron @Blackblastie My differing assumptions are:

• A censored coin is completely worthless. It isn’t hard money anymore as it can be taxed to zero.

• Bitcoin will upgrade to mask transactions, effectively turning it into a privacy coin.

• If it doesn’t, then demand flows into privacy coins.","{'mentions': [{'start': 0, 'end': 7, 'username': 'jurbed'}, {'start': 8, 'end': 21, 'username': 'maron2_maron'}, {'start': 22, 'end': 35, 'username': 'Blackblastie'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
77,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 55, 'quote_count': 0}",2020-11-28T00:38:33.000Z,1332483987604865025,"@Spectrumofreas1 @valentinomackie Yes, good addition.","{'mentions': [{'start': 0, 'end': 16, 'username': 'Spectrumofreas1'}, {'start': 17, 'end': 33, 'username': 'valentinomackie'}]}",
78,"{'retweet_count': 141, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-11-28T00:35:33.000Z,1332483231493419008,RT @naval: @valentinomackie A (free) market is a type of game in which the only coercion allowed is the enforcement of voluntary contracts.,"{'mentions': [{'start': 3, 'end': 9, 'username': 'naval'}, {'start': 11, 'end': 27, 'username': 'valentinomackie'}]}",
79,"{'retweet_count': 141, 'reply_count': 27, 'like_count': 1260, 'quote_count': 15}",2020-11-28T00:33:07.000Z,1332482621247406080,@valentinomackie A (free) market is a type of game in which the only coercion allowed is the enforcement of voluntary contracts.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'valentinomackie'}]}",
80,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 139, 'quote_count': 0}",2020-11-28T00:20:24.000Z,1332479420884422656,"@RichardWPickett @misterfaceman1 The payment is finding people I learn from, so thank you.","{'mentions': [{'start': 0, 'end': 16, 'username': 'RichardWPickett'}, {'start': 17, 'end': 32, 'username': 'misterfaceman1'}]}",
81,"{'retweet_count': 2567, 'reply_count': 243, 'like_count': 13539, 'quote_count': 276}",2020-11-28T00:16:02.000Z,1332478319137153024,"Evolution works by mutation and selection. 

Innovation works by trial and error.

Science works by conjecture and criticism. 

Free markets work by entrepreneurship and risk.

All truth-seeking systems work roughly the same way.",,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857879302733418496', 'name': 'Entrepreneurship', 'description': 'Entrepreneurship'}}]"
82,"{'retweet_count': 10, 'reply_count': 16, 'like_count': 417, 'quote_count': 6}",2020-11-27T23:48:57.000Z,1332471504982794241,"@rhysdiab Irrecoverable technological failure. 

Certain attacks due to lack of fungibility and failure of Bitcoin to upgrade in response. 

Emergence of a better technological platform with a diehard user base.

IMO they’re each unlikely and priced in.","{'annotations': [{'start': 107, 'end': 113, 'probability': 0.523, 'type': 'Organization', 'normalized_text': 'Bitcoin'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'rhysdiab'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
83,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",2020-11-27T23:45:00.000Z,1332470510395920390,"@RealizedFeeling @AscendantPower Make your point once, please. Doing it over and over again is spammy.","{'mentions': [{'start': 17, 'end': 32, 'username': 'AscendantPower'}]}",
84,"{'retweet_count': 28, 'reply_count': 21, 'like_count': 249, 'quote_count': 13}",2020-11-27T23:41:25.000Z,1332469610428329984,@Blackblastie Won’t work. Bitcoin will fork into CensoredBTC and UnCensoredBTC. Everyone will only want to hold and transact UnCensoredBTC so hashpower will follow.,"{'annotations': [{'start': 49, 'end': 59, 'probability': 0.2939, 'type': 'Person', 'normalized_text': 'CensoredBTC'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'Blackblastie'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
85,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 21, 'quote_count': 0}",2020-11-27T23:39:11.000Z,1332469045560365057,"@davidgi62738558 Yes, as long as we don’t give up Enlightenment-era values.","{'annotations': [{'start': 50, 'end': 66, 'probability': 0.399, 'type': 'Person', 'normalized_text': 'Enlightenment-era'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'davidgi62738558'}]}",
86,"{'retweet_count': 4, 'reply_count': 5, 'like_count': 255, 'quote_count': 1}",2020-11-27T23:35:58.000Z,1332468238567915520,@MarketAgnostic . https://t.co/2JuEIaF6We,"{'mentions': [{'start': 0, 'end': 15, 'username': 'MarketAgnostic'}], 'urls': [{'start': 18, 'end': 41, 'url': 'https://t.co/2JuEIaF6We', 'expanded_url': 'https://twitter.com/naval/status/939316447318122496', 'display_url': 'twitter.com/naval/status/9…'}]}",
