,created_at,public_metrics,entities,text,id,context_annotations
1003,2011-08-16T03:36:39.000Z,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 6, 'probability': 0.5486, 'type': 'Organization', 'normalized_text': 'Nimbula'}], 'urls': [{'start': 95, 'end': 114, 'url': 'http://t.co/2j9Tbed', 'expanded_url': 'http://tumblr.com/xdl44jrdg6', 'display_url': 'tumblr.com/xdl44jrdg6'}]}",Nimbula Unveils the First Cloud Operating System Able to Run Geographically Distributed Clouds http://t.co/2j9Tbed,103309166499741696,
1004,2011-08-15T05:56:04.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 10, 'end': 15, 'probability': 0.4581, 'type': 'Organization', 'normalized_text': 'Tumblr'}], 'urls': [{'start': 69, 'end': 88, 'url': 'http://t.co/MQvvQsi', 'expanded_url': 'http://tumblr.com/xdl43vz90k', 'display_url': 'tumblr.com/xdl43vz90k'}]}",JobAlert: Tumblr is looking for a Designer! Check out our jobs page! http://t.co/MQvvQsi,102981863638970368,
1005,2011-08-12T08:36:46.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 14, 'username': 'eventbrite'}, {'start': 102, 'end': 116, 'username': 'paperlesspost'}]}","RT @eventbrite: Everyone loves a beautiful, personalized event invitation. We're now offering that w/ @PaperlessPost http://bit.ly/qEdQl ...",101935144566403072,
1006,2011-08-12T04:59:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 40, 'end': 42, 'probability': 0.8603, 'type': 'Organization', 'normalized_text': 'NYT'}]}",interesting article about eventbrite on NYT (nytimes.com) http://mee.bo/rrgddO,101880420228014081,
1007,2011-08-05T21:46:08.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}","{'urls': [{'start': 73, 'end': 92, 'url': 'http://t.co/71YXH5C', 'expanded_url': 'http://tumblr.com/xdl3x1s718', 'display_url': 'tumblr.com/xdl3x1s718'}]}",decoy pricing: how to make consumers choose the product you want to sell http://t.co/71YXH5C,99597078300332032,
1008,2011-07-29T22:47:23.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 4, 'end': 5, 'probability': 0.7618, 'type': 'Place', 'normalized_text': 'US'}], 'urls': [{'start': 93, 'end': 112, 'url': 'http://t.co/9c2s78V', 'expanded_url': 'http://tumblr.com/xdl3s4vf6j', 'display_url': 'tumblr.com/xdl3s4vf6j'}]}",The US economy's pace of recovery from the recent recession is the slowest in three decades: http://t.co/9c2s78V,97075778633740288,
1009,2011-07-29T03:14:52.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 113, 'end': 132, 'url': 'http://t.co/hJqCK6T', 'expanded_url': 'http://tumblr.com/xdl3rlvl5p', 'display_url': 'tumblr.com/xdl3rlvl5p'}]}","The power of *because*: ""when we ask someone to do us a favor we will be more successful if we provide a reason"" http://t.co/hJqCK6T",96780705064951808,
1010,2011-07-29T00:12:23.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 10, 'end': 21, 'probability': 0.7531, 'type': 'Person', 'normalized_text': 'Lucian Freud'}, {'start': 41, 'end': 52, 'probability': 0.7923, 'type': 'Person', 'normalized_text': 'Lucian Freud'}]}","Obituary: Lucian Freud (The Economist) - Lucian Freud, painter, died on July 20th, aged 88 http://tumblr.com/xdl3rhixlx",96734780477014016,
1011,2011-07-28T04:27:24.000Z,"{'retweet_count': 146, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 15, 'username': 'HansRosling'}]}","RT @HansRosling: Horrified to see 2011 arctic ice area tracking below 2007 ""lowest ever""! Climate change is sadly being confirmed here:  ...",96436568922918913,
1012,2011-07-28T00:25:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,"Photo: GPOW (gratuitous picture of yourself, Wednesday): back in my undergraduate days… http://tumblr.com/xdl3qrzabe",96375710251352064,
1013,2011-07-28T00:19:42.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 114, 'end': 125, 'tag': 'launchblog'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'LAUNCH'}]}",RT @Launch: Humble Bundle Launches Third Game Bundle and Makes over $500K in First 24 Hours http://lnch.is/pY4BuT #launchblog,96374235148201984,
1014,2011-07-27T05:44:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.548, 'type': 'Place', 'normalized_text': 'Nebraska'}, {'start': 13, 'end': 30, 'probability': 0.8984, 'type': 'Person', 'normalized_text': 'Kirsten Jones Neff'}, {'start': 57, 'end': 64, 'probability': 0.9672, 'type': 'Place', 'normalized_text': 'Nebraska'}]}","Nebraska (by Kirsten Jones Neff) - WE STOPPED FOR GAS in Nebraska, piled out of the chocolate brown van like... http://tumblr.com/xdl3q9qdx8",96093535526326272,
1015,2011-07-26T05:21:35.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"""I didn’t say it was your fault, I said I was blaming you."" - Some of My Favorite One Liners http://tumblr.com/xdl3pjjear",95725427288571904,
1016,2011-07-26T04:02:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 53, 'end': 65, 'probability': 0.4727, 'type': 'Organization', 'normalized_text': 'The Economist'}]}",Human evolution: Why music? - Excellent article from The Economist on the nature and function of music.... http://tumblr.com/xdl3phvlt5,95705515019091969,
1017,2011-07-22T04:15:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,tumblrbot asked: WHAT IS YOUR EARLIEST HUMAN MEMORY? http://tumblr.com/xdl3mwa0qx,94259339598106624,
1018,2011-07-21T04:32:55.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Counting Calories? Your Weight-Loss Plan May Be Outdated - NYTimes.com - malekzadeh: http://tumblr.com/xdl3m7peyy,93901240920047618,
1019,2011-07-21T00:15:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 17, 'probability': 0.4466, 'type': 'Organization', 'normalized_text': 'Unity Technologies'}, {'start': 73, 'end': 77, 'probability': 0.6709, 'type': 'Place', 'normalized_text': 'China'}], 'mentions': [{'start': 98, 'end': 109, 'username': 'TechCrunch'}], 'urls': [{'start': 110, 'end': 129, 'url': 'http://t.co/mc5c17T', 'expanded_url': 'http://techcrunch.com/2011/07/20/unity-technologies-takes-12-million-for-3d-gaming-development-looks-to-china-for-big-growth/', 'display_url': 'techcrunch.com/2011/07/20/uni…'}]}","Unity Technologies Takes $12 Million For 3D Gaming Development, Looks To China For Big Growth via @techcrunch http://t.co/mc5c17T",93836378479132673,
1020,2011-07-18T22:55:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photo: topherchris: http://tumblr.com/xdl3kn07w5,93091444088254464,
1021,2011-07-18T03:36:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 21, 'end': 25, 'probability': 0.891, 'type': 'Place', 'normalized_text': 'Egypt'}]}",Archaeological News: Egypt's iconic antiquities chief fired - archaeologicalnews: http://tumblr.com/xdl3k5g82b,92799756631416832,
1022,2011-07-16T06:10:31.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 7, 'end': 12, 'probability': 0.5156, 'type': 'Organization', 'normalized_text': 'Tumblr'}]}",Photo: Tumblr breaks through 10 Billion monthly page-views! http://tumblr.com/xdl3j0jspj,92113863734067200,
1023,2011-07-14T03:41:27.000Z,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,"""Let her be bored. Let her have long afternoons with absolutely nothing to do. Limit her TV-watching..."" http://tumblr.com/xdl3hp8089",91351574156296192,
1024,2011-07-14T03:27:42.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Schumpeter: Too much information | The Economist - … focus and creativity are connected. People are more... http://tumblr.com/xdl3howuos,91348114706935808,
1025,2011-07-13T23:59:09.000Z,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'sogrady'}], 'urls': [{'start': 52, 'end': 71, 'url': 'http://t.co/vccnOYG', 'expanded_url': 'http://monk.ly/nEfBrt', 'display_url': 'monk.ly/nEfBrt'}]}","RT @sogrady: new post | ""MongoDB is the new MySQL"": http://t.co/vccnOYG",91295632077230081,
1026,2011-07-13T23:53:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 27, 'end': 29, 'probability': 0.8115, 'type': 'Place', 'normalized_text': 'JFK'}]}",Photo: stunning rainbow at JFK after short burst of rain http://tumblr.com/xdl3hk39q9,91294201983139841,
1027,2011-07-13T10:02:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 27, 'end': 30, 'probability': 0.9389, 'type': 'Place', 'normalized_text': 'Rome'}, {'start': 85, 'end': 101, 'probability': 0.455, 'type': 'Place', 'normalized_text': 'Trinita dei Monti'}]}","Photo: Midsummer sunset in Rome at the top of the Spanish Steps, past the obelisk at Trinita dei Monti http://tumblr.com/xdl3h6bn8b",91084956415168512,
1028,2011-07-11T03:16:02.000Z,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 65, 'end': 80, 'tag': 'UnitedAirlines'}]}","after having half our luggage content stolen on the way to rome, #UnitedAirlines trumps that by completely losing our luggage coming home...",90258016397557760,
1029,2011-07-11T00:34:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 0, 'end': 11, 'tag': 'Bookmarked'}]}",#Bookmarked • looks like a great way to exercise and work out frustration! • Beginner Boxing Class • http://bso.sh/oqWQXA,90217424623910912,
1030,2011-07-11T00:30:21.000Z,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 14, 'username': 'TechCrunch'}, {'start': 115, 'end': 126, 'username': 'parislemon'}]}",RT @TechCrunch: Sōsh Makes Social Actually Social By Giving You Things To Do In Your City http://tcrn.ch/oueMqW by @parislemon,90216321056387073,
1031,2011-07-03T14:01:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photo: Tuscan coastline of Maremma http://tumblr.com/xdl3axawqw,87521232433582081,
1032,2011-06-27T22:02:04.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 26, 'end': 45, 'probability': 0.4969, 'type': 'Organization', 'normalized_text': 'Rome Airport Baggage'}]}","After 7 day struggle with Rome Airport Baggage, we find depot to retrieve luggage. Shopping facilitated by lack of arrival of contents...",85467959706918912,
1033,2011-06-24T08:44:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photoset: South African airline Kulula knows not to take itself too seriously! http://tumblr.com/xdl35g5f0k,84180137305833474,
1034,2011-06-22T23:26:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 21, 'end': 25, 'probability': 0.901, 'type': 'Place', 'normalized_text': 'Egypt'}, {'start': 56, 'end': 59, 'probability': 0.7399, 'type': 'Place', 'normalized_text': 'Giza'}]}",Archaeological News: Egypt to uncover 2nd solar boat at Giza - archaeologicalnews: http://tumblr.com/xdl34khiyv,83677239190880257,
1035,2011-06-21T08:51:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 24, 'end': 35, 'probability': 0.8787, 'type': 'Place', 'normalized_text': 'South Africa'}, {'start': 42, 'end': 49, 'probability': 0.3591, 'type': 'Organization', 'normalized_text': 'Xoom.com'}], 'mentions': [{'start': 3, 'end': 8, 'username': 'Xoom'}], 'urls': [{'start': 114, 'end': 133, 'url': 'http://t.co/sbhUxsi', 'expanded_url': 'http://bit.ly/m4F7Fb', 'display_url': 'bit.ly/m4F7Fb'}]}","RT @Xoom: Send money to South Africa with Xoom.com. Send up to $2,999 for only $4.99. It's fast, easy and secure: http://t.co/sbhUxsi",83094570400878592,
1036,2011-06-20T08:11:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 57, 'end': 59, 'probability': 0.7315, 'type': 'Other', 'normalized_text': 'god'}]}",Audio: Love the line: Did the devil make the world while god was sleeping? http://tumblr.com/xdl333gzeb,82722108035174400,
1037,2011-06-20T06:22:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 8, 'probability': 0.9739, 'type': 'Person', 'normalized_text': 'Tom Wujec'}]}","Tom Wujec: Build a tower, build a team | Video on TED.com - Some surprising insights into the nature of... http://tumblr.com/xdl332dj8m",82694812511379458,
1038,2011-06-20T06:15:49.000Z,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 16, 'quote_count': 0}","{'annotations': [{'start': 87, 'end': 89, 'probability': 0.608, 'type': 'Person', 'normalized_text': 'TED'}]}",Video: this is one of the most entertaining and funny videos you are likely to find on TED! http://tumblr.com/xdl332alax,82693116091576320,
1039,2011-06-17T05:51:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Video: sequoiacapital: http://tumblr.com/xdl31dmxsb,81599878974816256,
1040,2011-06-17T05:50:17.000Z,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 113, 'end': 132, 'url': 'http://t.co/rlALXyT', 'expanded_url': 'http://goo.gl/j65eC', 'display_url': 'goo.gl/j65eC'}]}","Humans have been on earth for less than 0.005% of its existence, but now we threaten over 300,000 other species: http://t.co/rlALXyT",81599525092990977,
1041,2011-06-17T03:43:59.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,Quick-Blog Site Tumblr Takes Off In An Uncertain Marketplace : NPR http://tumblr.com/xdl31bv5qn,81567738857918464,
1042,2011-06-13T05:36:56.000Z,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 51, 'end': 66, 'probability': 0.9824, 'type': 'Person', 'normalized_text': 'Douglas Rushkoff'}]}",The Internet makes me think in the present tense - Douglas Rushkoff - A must read! - Reading this made me... http://tumblr.com/xdl2z68htc,80146613586235393,
1043,2011-06-12T16:25:16.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 95, 'end': 110, 'tag': 'CloudComputing'}], 'mentions': [{'start': 34, 'end': 42, 'username': 'nimbula'}]}",RT @Keynoteworld: Congratulations @nimbula: shortlisted for Best Cloud Application category in #CloudComputing World Series Awards: http ...,79947385769431040,
1044,2011-06-11T03:00:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 13, 'probability': 0.5998, 'type': 'Product', 'normalized_text': 'Evernote Trunk'}]}",Evernote Trunk Conference: Chance to win $50K in our Developer Competition http://tumblr.com/xdl2xy3ltp,79382466644807680,
1045,2011-06-09T01:03:28.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 12, 'probability': 0.3772, 'type': 'Product', 'normalized_text': 'Evernote Peek'}, {'start': 18, 'end': 37, 'probability': 0.3328, 'type': 'Product', 'normalized_text': 'iPad - Evernote Peek'}, {'start': 73, 'end': 90, 'probability': 0.5289, 'type': 'Product', 'normalized_text': 'iPad 2 Smart Cover'}]}",Evernote Peek for iPad - Evernote Peek is the first app designed for the iPad 2 Smart Cover! http://tumblr.com/xdl2wthgxo,78628241648259072,
1046,2011-06-08T05:46:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.5753, 'type': 'Organization', 'normalized_text': 'Mu Sigma'}], 'mentions': [{'start': 101, 'end': 112, 'username': 'TechCrunch'}], 'urls': [{'start': 77, 'end': 96, 'url': 'http://t.co/TrzeclY', 'expanded_url': 'http://tcrn.ch/l92B0V', 'display_url': 'tcrn.ch/l92B0V'}]}","Mu Sigma Helps Companies Analyze ‘Big Data’, Raises $25 Million From Sequoia http://t.co/TrzeclY via @techcrunch",78337029175382016,
1047,2011-06-08T05:43:34.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 30, 'probability': 0.262, 'type': 'Product', 'normalized_text': 'Evernote Tops Ten Million Users'}]}",Evernote Tops Ten Million Users http://tumblr.com/xdl2wdypgt,78336343700287488,
1048,2011-06-08T04:16:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photo: theatlantic: http://tumblr.com/xdl2wcsbqy,78314337911062528,
1049,2011-06-05T23:37:48.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 10, 'username': 'sethjs'}, {'start': 29, 'end': 37, 'username': 'nytimes'}, {'start': 41, 'end': 53, 'username': 'tanzinavega'}, {'start': 57, 'end': 63, 'username': 'meebo'}]}",RT @sethjs: Great article in @nytimes by @tanzinavega on @meebo web checkins and their potential retail impact http://nyti.ms/j93oju,77519519333093376,
1050,2011-06-05T23:31:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 20, 'probability': 0.7819, 'type': 'Organization', 'normalized_text': 'Gene Security Network'}, {'start': 46, 'end': 48, 'probability': 0.6345, 'type': 'Organization', 'normalized_text': 'NIH'}]}",Gene Security Network Receives $2M Grant from NIH to Fund Clinical Trial to Apply Parental Support™ for... http://tumblr.com/xdl2v128u5,77517955927248896,
1051,2011-06-05T22:41:20.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 29, 'probability': 0.4105, 'type': 'Product', 'normalized_text': 'Amazon 2010 Shareholder Letter'}]}",Amazon 2010 Shareholder Letter: “Invention is in our DNA and technology is the fundamental tool we wield ....” http://goo.gl/OHhL3,77505308737540096,
1052,2011-06-02T04:46:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Audio: “They think about the loved ones they may never see again” http://tumblr.com/xdl2sur3gz,76147771018715136,
1053,2011-06-01T13:26:23.000Z,"{'retweet_count': 193, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 18, 'end': 24, 'probability': 0.9961, 'type': 'Place', 'normalized_text': 'America'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'TheEconomist'}]}",RT @TheEconomist: America would benefit from making it easier for skilled migrants to come to the country for work http://econ.st/jJTEvV,75916101346799617,
1054,2011-06-01T06:34:15.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 33, 'end': 44, 'tag': 'developers'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'Sequoia_Capital'}, {'start': 46, 'end': 55, 'username': 'evernote'}]}","RT @Sequoia_Capital: Calling all #developers, @Evernote is having their first developer competition with $100,000 in prizes! http://bit. ...",75812382127042560,
1055,2011-05-27T03:29:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 39, 'end': 51, 'probability': 0.9942, 'type': 'Person', 'normalized_text': 'Steven Wright'}]}","""What’s another word for Thesaurus?"" - Steven Wright (1955 - ) http://tumblr.com/xdl2pdck2v",73954017738358784,
1056,2011-05-26T13:01:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photo: The most anachronistic sign I’ve seen in a while! When last did someone use a public telephone??... http://tumblr.com/xdl2ozfp4o,73735591195451392,
1057,2011-05-25T19:34:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 25, 'end': 33, 'username': 'sonarme'}]}",I'm @ TechCrunch Disrupt @sonarme,73472012483440640,
1058,2011-05-25T08:00:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Photo: GPOYW (gratuitous picture of yourself, wednesday) http://tumblr.com/xdl2odtsn9",73297468787400704,
1059,2011-05-25T04:08:55.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 26, 'end': 42, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'Michael Arrington'}, {'start': 47, 'end': 56, 'probability': 0.5196, 'type': 'Organization', 'normalized_text': 'TC Disrupt'}, {'start': 61, 'end': 63, 'probability': 0.9882, 'type': 'Place', 'normalized_text': 'NYC'}]}","Video: Fireside chat with Michael Arrington at TC Disrupt in NYC, May 2011 http://tumblr.com/xdl2obgbg7",73239094389506049,
1060,2011-05-24T05:24:10.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 8, 'end': 12, 'probability': 0.888, 'type': 'Person', 'normalized_text': 'Barry'}, {'start': 22, 'end': 28, 'probability': 0.8756, 'type': 'Organization', 'normalized_text': 'Netflix'}, {'start': 34, 'end': 47, 'probability': 0.9821, 'type': 'Person', 'normalized_text': 'Barry McCarthy'}]}",Welcome Barry! Former Netflix CFO Barry McCarthy Joins Eventbrite’s Board Of Directors http://tumblr.com/xdl2nt5mvp,72895643198296064,
1061,2011-05-24T03:22:56.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,Flight fatigue - Now I understand why I’m so tired after long flights: flight cabins are pressurized to an... http://tumblr.com/xdl2nrhmrt,72865133218643969,
1062,2011-05-24T00:11:34.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,"""We should think of education as a kind of intellectual cross-training that leads to many more things..."" http://tumblr.com/xdl2nnhf1q",72816973976834048,
1063,2011-05-22T16:04:55.000Z,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Square Now Processing $3 Million A Day In Mobile Payments http://tumblr.com/xdl2mu35x3,72332119887724545,
1064,2011-05-20T01:03:17.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"OpenTok Video Chat Plugin - The OpenTok Video Chat plugin enables live, group video conversations directly... http://tumblr.com/xdl2lio5j7",71380439851470848,
1065,2011-05-19T21:27:40.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.7297, 'type': 'Organization', 'normalized_text': 'LinkedIn'}]}",LinkedIn's Road to IPO [INFOGRAPHIC] http://tumblr.com/xdl2ledk2m,71326179092738049,
1066,2011-05-19T21:02:00.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.4538, 'type': 'Organization', 'normalized_text': 'Symantec'}, {'start': 40, 'end': 54, 'probability': 0.6247, 'type': 'Organization', 'normalized_text': 'Sequoia Capital'}]}",Symantec to Acquire Clearwell Systems - Sequoia Capital http://tumblr.com/xdl2ldwmon,71319719952658432,
1067,2011-05-19T17:26:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.8186, 'type': 'Organization', 'normalized_text': 'LinkedIn'}]}",LinkedIn Surges in First Day of Trading http://tumblr.com/xdl2laomih,71265502357491712,
1068,2011-05-19T03:20:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 11, 'username': 'aggiemeesh'}]}",@aggiemeesh where did you try thewowtruck?!,71052455349202944,
1069,2011-05-18T21:07:21.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 17, 'end': 21, 'probability': 0.9833, 'type': 'Person', 'normalized_text': 'Kevin'}, {'start': 24, 'end': 28, 'probability': 0.9864, 'type': 'Person', 'normalized_text': 'Julia'}], 'mentions': [{'start': 115, 'end': 126, 'username': 'TechCrunch'}], 'urls': [{'start': 91, 'end': 110, 'url': 'http://t.co/UAMVXUL', 'expanded_url': 'http://tcrn.ch/jURtp5', 'display_url': 'tcrn.ch/jURtp5'}]}","Congratulations, Kevin, Julia and team: Online Ticket Seller Eventbrite Raises $50 Million http://t.co/UAMVXUL via @techcrunch",70958675019309056,
1070,2011-05-18T04:25:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photo: npr: http://tumblr.com/xdl2kl7zz2,70706617917784064,
1071,2011-05-18T04:21:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 12, 'probability': 0.9956, 'type': 'Person', 'normalized_text': 'Blake Matheny'}, {'start': 29, 'end': 42, 'probability': 0.2705, 'type': 'Organization', 'normalized_text': 'Tumblr - david'}]}",Blake Matheny: First Week at Tumblr - david: http://tumblr.com/xdl2kl639e,70705537716723713,
1072,2011-05-18T00:18:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,"danielrmaloney asked: Roelof, if you could go back 15 years and tell yourself one thing, what would it be?... http://tumblr.com/xdl2kgvd6q",70644461805383680,
1073,2011-05-17T22:44:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Photo: staff: http://tumblr.com/xdl2kf03oi,70620804047568897,
1074,2011-05-12T04:16:36.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,"The more I use Greplin, the more I appreciate having all my personal information at my fingertips: http://goo.gl/lxEFi",68529984045727745,
1075,2011-05-10T00:12:23.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 47, 'end': 60, 'probability': 0.8708, 'type': 'Organization', 'normalized_text': 'ABC News Radio'}]}",Stem Cells: Alternative to Knee Replacement? - ABC News Radio http://tumblr.com/xdl2gel50z,67743749563875328,
1076,2011-05-09T19:54:05.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 39, 'end': 44, 'probability': 0.6692, 'type': 'Product', 'normalized_text': 'Tumblr'}]}","It's now super easy to add a ""Share on Tumblr"" button to your site: http://tumblr.com/xdl2gb4xml",67678748836765696,
